video_id,question_id,question,category,correct_answer,status,error,elapsed_time,option_1,option_1_similarity,option_2,option_2_similarity,option_3,option_3_similarity,option_4,option_4_similarity,min_similarity,max_similarity,mean_similarity,std_similarity
000241,2,Which statement accurately describes the traffic environment just moments before the collision?,Traffic Environment,Heavy traffic with a significant speed difference between the striking vehicle's lane and the slower adjacent lanes.,success,,6.300147533416748,Moderate traffic with a slight speed difference between lanes and a bus changing lanes.,0.345052558952367,Light traffic with vehicles moving at similar speeds across all lanes.,0.13224266205013438,"The collision occurred due to a sudden brake by the striking vehicle, causing other cars to slow down.",0.16175230131459495,pedestrian crossing the road caused the driver to swerve into the adjacent lane.,0.1724731597036992,0.13224266205013438,0.345052558952367,0.20288017050519885,0.08339474439008988
000241,3,What is the configuration of the road at the location of the accident?,Road Configuration,"A multi-lane urban arterial road, with the collision occurring away from any marked crosswalk.",success,,14.264799356460571,two-lane residential street with a marked crosswalk where the collision occurred,0.35723406062459506,multi-lane urban arterial road with the collision occurring at a designated crosswalk,0.7774894826728561,highway interchange with multiple ramps and no pedestrian crossings,0,narrow city alley with parked vehicles on both sides and no traffic signals,0,0,0.7774894826728561,0.2836808858243628,0.3202369005161888
000241,4,How can the type of collision shown in the video be best classified?,Accident Type,A pedestrian 'dart-out' collision where the pedestrian was visually obscured by other vehicles.,success,,5.9123289585113525,pedestrian crossing collision where the pedestrian was visible and followed a marked crosswalk,0.3973323249857704,rear-end collision caused by sudden braking due to traffic congestion ahead,0.03177502807450803,side-swipe collision between two vehicles traveling in the same direction,0.17512033664063992,T-bone collision involving a vehicle turning left into oncoming traffic,0.034006579547854625,0.03177502807450803,0.3973323249857704,0.15955856731219326,0.14905574715063025
000241,5,"What was the primary, direct cause that led to this collision?",Accident Cause,The pedestrian suddenly entered a lane of moving traffic from behind a slow-moving vehicle that blocked the driver's view.,success,,5.173873424530029,"The driver failed to maintain a safe following distance behind the vehicle ahead, leading to a rear-end collision.",0.060705961137646494,"The collision occurred because the pedestrian was crossing at a location without a crosswalk, which caused the driver to react late.",0.054918166822804385,"The driver attempted to avoid a sudden obstacle in the road, but the evasive maneuver resulted in a loss of control and impact with the pedestrian.",0.04627150690281266,"The vehicle was traveling at an excessive speed for the conditions, reducing the driver's ability to stop in time for the pedestrian.",0.09561401638155605,0.04627150690281266,0.09561401638155605,0.06437741281120489,0.018751707411827682
000241,6,"From the perspective of a driver, what is a key defensive driving technique to prevent this specific type of accident?",Accident Prevention,Reducing speed and covering the brake when passing stopped or slow-moving traffic in an adjacent lane.,success,,5.0758209228515625,Keeping the brake pedal fully pressed while passing stopped traffic to avoid sudden acceleration.,0.270956117471575,Maintaining a safe following distance when driving behind large vehicles like buses or trucks.,0,Using turn signals and checking blind spots before changing lanes near slow-moving vehicles.,0.1360961824867954,Assuming other drivers will yield when merging into your lane during heavy traffic.,0.15401938272686616,0,0.270956117471575,0.14026792067130914,0.09612621970683032
000243,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Dusk or nighttime with wet roads and accumulated snow on the roadsides.,success,,4.496626377105713,Nighttime with snow falling heavily and icy roads,0.35729088254115826,Dusk with dry roads and no visible precipitation,0.25257625155772134,Daytime with clear skies and dry pavement,0,Bright afternoon light with scattered clouds and wet road surfaces,0.1046957273924504,0,0.35729088254115826,0.1786407153728325,0.13671385461663527
000243,2,Which of the following best describes the traffic environment where the accident takes place?,Traffic Environment,A signal-controlled intersection on a multi-lane urban road.,success,,4.54179310798645,roundabout intersection on a two-lane suburban road.,0.2938885100573125,signal-controlled intersection on a single-lane rural road.,0.5795449290765453,An unsignalized intersection on a multi-lane urban road.,0.6626383678387637,pedestrian crossing on a narrow residential street.,0,0,0.6626383678387637,0.3840179517431554,0.26050587260656527
000243,3,What is the physical layout of the location where the collision occurs?,Road Configuration,A four-way intersection where two roads of equal size cross.,success,,4.805339813232422,T-intersection where a minor road joins a major road at a right angle,0.07577668154087681,roundabout with multiple entry points and traffic signs indicating yield,0,two-way street with a center divider and no cross-traffic at the time of collision,0.19842525844806386,"three-way intersection where one road ends at another, forming an acute angle",0.18447781106978142,0,0.19842525844806386,0.11466993776468051,0.08147081214275999
000243,4,"Based on the way the two vehicles collided, how is this accident best classified?",Accident Type,"A side-impact collision, often referred to as a 'T-bone'",success,,4.539057731628418,"rolling collision, caused by a vehicle losing control and overturning during impact",0.20254350724158937,"rear-end collision, where one vehicle strikes the back of another",0.06796569642308137,"head-on collision, involving vehicles moving toward each other in opposite directions",0.05520499523579146,"sideswipe collision, where two vehicles slide past each other with lateral contact",0.05520499523579147,0.05520499523579146,0.20254350724158937,0.09522979853406342,0.06217622756852596
000243,5,What was the primary and direct cause of this collision?,Accident Cause,The sedan in the same way performed a rash turn while vision was obstructed,success,,5.963505506515503,The sedan failed to yield while making a left turn at the intersection,0.13283473494178796,The collision occurred because the driver was distracted by a pedestrian crossing,0,The white sedan was speeding and lost control during the turn,0.1461075425468707,"The vehicle in front braked suddenly, causing the sedan to collide from behind",0.057322228450661435,0,0.1461075425468707,0.08406612648483001,0.059181636049615835
000243,6,What single action by the at-fault driver would have most directly and effectively prevented this accident?,Accident Prevention,The ahead vehicle turns after carfully observing oncoming traffic,success,,5.150479316711426,The ahead vehicle maintains a steady speed without changing direction,0.152115182712712,The driver of the white car accelerates before turning left,0,The ahead vehicle checks only the right side before turning,0.19611047422809133,The at-fault driver signals before initiating the turn,0,0,0.19611047422809133,0.08705641423520083,0.08843510314875694
000246,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with overcast skies and a wet road surface.,success,,4.9559166431427,Daytime with clear skies and a dry road surface.,0.507108563481121,Nighttime with overcast skies and a wet road surface.,0.7427635622189233,Daytime with overcast skies and a dry road surface.,0.7396484805429568,Early morning with foggy conditions and reduced visibility.,0,0,0.7427635622189233,0.49738015156075027,0.3026502183293263
000246,2,Which of the following best describes the traffic environment where the accident took place?,Traffic Environment,"An urban area main road,with low-rise residential buildings on the roadside",success,,6.811506986618042,suburban road with wide lanes and no nearby buildings,0.16111681440316208,busy commercial district with tall office buildings and heavy pedestrian traffic,0.041701520331304885,residential street with multi-story apartment buildings and limited traffic flow,0.13010376672908716,rural highway with sparse vegetation and occasional roadside shops,0.09360792879584233,0.041701520331304885,0.16111681440316208,0.10663250756484913,0.04445534966018997
000246,3,What is the configuration of the road where the collision happened?,Road Configuration,"A multi-lane arterial road with a signal-controlled intersection ,and with moderate traffic, including other cars and a bus.",success,,6.77097225189209,"two-lane residential street with a stop sign-controlled intersection and light traffic, including a few cars and a bicycle.",0.3560112470416019,"multi-lane highway with no traffic signals and heavy traffic, including trucks and motorcycles.",0.28200592581228373,"four-lane arterial road with a signal-controlled intersection, but with minimal traffic and no buses present.",0.5214716675388348,"narrow urban side street with a yield sign and moderate pedestrian activity, but no other vehicles visible at the time of collision.",0.07495231764388151,0.07495231764388151,0.5214716675388348,0.3086102895091505,0.16035948445258502
000246,4,How can the type of accident shown in the video be classified?,Accident Type,"A T-bone collision, where the front of the straight-traveling ego vehicle struck the side of the left-turning van.",success,,5.456735134124756,"rear-end collision, as the ego vehicle struck the back of the van during a left turn.",0.40389911149669905,"side-swipe collision, where the ego vehicle and the van traveled parallel before making contact.",0.19221386534018664,"T-bone collision, where the left-turning van struck the side of the straight-traveling ego vehicle.",1,"lane-change accident, caused by the van suddenly moving into the path of the ego vehicle from the right.",0.10899257816500532,0.10899257816500532,1,0.4262763887504728,0.34825055849464065
000246,5,What was the primary cause of this accident?,Accident Cause,The van driver failed to yield the right-of-way to oncoming traffic while making a left turn.,success,,4.720665693283081,The van was turning left when the oncoming vehicle failed to yield.,0.4677631221895697,The driver of the van did not check for traffic before initiating the turn.,0.32190568115046736,The van driver made a sudden lane change without signaling.,0.11347195079005637,"The car in front of the van braked unexpectedly, causing the collision.",0.03606963613156743,0.03606963613156743,0.4677631221895697,0.23480259756541522,0.1703477832335807
000246,6,What was the most critical action of the participants could have taken to prevent this collision?,Accident Prevention,The turning van waits for the oncoming straight traffic to clear the intersection before initiating the left turn.,success,,4.97392725944519,The oncoming vehicle should have yielded to the turning van before proceeding straight through the intersection.,0.39594322977573704,The turning van should have completed its turn quickly to avoid blocking traffic flow.,0.23453857878010387,The driver of the van should have signaled earlier to alert other vehicles of the intended turn.,0.07826731107058574,The straight-moving vehicle could have slowed down to allow the van to complete its turn safely.,0.14167031689112702,0.07826731107058574,0.39594322977573704,0.21260485912938842,0.11955368282698038
000249,1,"Based on the video, what were the prevailing weather and road surface conditions?",Weather & Light,"A. Daytime, overcast, with a wet and reflective road surface.",success,,4.458589315414429,"Daytime, clear skies, with a dry and non-reflective road surface.",0.34974495551614115,"Nighttime, overcast, with a wet and reflective road surface.",0.71388845284838,"Daytime, overcast, with a dry and non-reflective road surface.",0.6339282215382094,"Daytime, sunny, with a wet and reflective road surface.",0.671887216998983,0.34974495551614115,0.71388845284838,0.5923622117254284,0.14290181937917357
000249,2,Which of the following best describes the traffic environment where the incident occurred?,Traffic Environment,C. A narrow residential street with cars parked along the side.,success,,9.074466705322266,wide urban road with multiple lanes and heavy traffic flow,0,busy intersection with traffic lights and pedestrian crossings,0,quiet suburban road with no parked vehicles on either side,0.15131136124835134,two-way street with a central divider and limited parking spaces,0.12169074091709503,0,0.15131136124835134,0.0682505255413616,0.06904930760169219
000249,3,What is the configuration of the road shown in the video?,Road Configuration,A T-intersection in a residential area with parked cars along the sides.,success,,5.0372185707092285,straight road in a residential area with parked cars on both sides and no intersections.,0.5425358857314374,four-way intersection in a residential area with parked cars along the sides.,0.8126875808810338,T-intersection in a commercial zone with no parked vehicles visible.,0.18312343476537188,T-intersection in a residential area with parked cars on one side only.,0.8771669910544749,0.18312343476537188,0.8771669910544749,0.6038784731080795,0.27344358323386786
000249,4,What type of collision occurs in the video?,Accident Type,C. An angle collision caused by a parked car pulling out into the path of the ego vehicle.,success,,5.129729270935059,side-swipe collision occurs when the ego vehicle passes a parked car on the right side.,0.31282571319862135,An angle collision is caused by the ego vehicle turning into the path of a parked car.,0.7617590681828452,T-bone collision results from a vehicle crossing the road and hitting the ego vehicle at a right angle.,0.24242911495123698,rear-end collision happens because the ego vehicle fails to maintain a safe distance from the car ahead.,0.16248031977351862,0.16248031977351862,0.7617590681828452,0.36987355402655553,0.23242350946807555
000249,5,What was the primary human error that led to this collision?,Accident Cause,The driver failed to slow down and yield when turning at the T-intersection.,success,,13.560110092163086,The driver failed to yield when merging into traffic from a parked position.,0.3657668480088181,The driver did not slow down at the intersection but correctly yielded to oncoming traffic.,0.298270715355136,The collision occurred because the other vehicle suddenly accelerated without warning.,0,The driver was distracted by a mobile phone while approaching the T-intersection.,0.18193378621457792,0,0.3657668480088181,0.211492837394633,0.138684739814995
000249,6,What critical action should the driver of the red car have taken to prevent this accident?,Accident Prevention,Slowing down and checking for oncoming traffic before turning at the T-intersection.,success,,5.627225637435913,Yielding to the oncoming vehicle after completing the turn at the intersection.,0.2827817298350402,Maintaining a safe following distance from the vehicle ahead to avoid sudden stops.,0,Using turn signals and checking mirrors before initiating the turn.,0.11263335656721012,Assuming the road was clear based on the absence of visible traffic.,0.11763388537294579,0,0.2827817298350402,0.12826224294379904,0.10085224200300756
000250,1,"Based on the visual information in the video, what were the prevailing weather and lighting conditions?",Weather & Light,Clear daytime conditions with good visibility and dry roads.,success,,4.357755422592163,Overcast daytime conditions with moderate visibility and wet roads.,0.40998885299866633,Clear daytime conditions with good visibility but wet pavement from recent rain.,0.4512686723682786,Nighttime conditions with limited visibility due to street lighting only.,0.13200624873134245,"Bright daylight with clear skies, but poor visibility caused by glare from the sun.",0.12603390530669947,0.12603390530669947,0.4512686723682786,0.27982441985124673,0.15152363302041597
000250,2,Which of the following best describes the traffic environment at the moment of the collision?,Traffic Environment,A complicated suburban bumpy road with construction sites and low-rise buildings.,success,,6.0013508796691895,suburban road with construction barriers but smooth pavement and no visible buildings,0.3519089315880589,busy urban intersection with multiple lanes and high-rise buildings,0.13610166226273077,quiet rural road surrounded by trees and open fields,0.07037762325153536,"residential street with parked cars and a sidewalk, featuring low-rise houses and minimal traffic",0.1378503158458709,0.07037762325153536,0.3519089315880589,0.174059633237049,0.10622176606633518
000250,3,What is the configuration of the road segment where the incident occurs?,Road Configuration,"Traffic lights at intersections with disorderly traffic conditions, no clear lane markings",success,,4.32226300239563,Traffic lights at intersections with clear lane markings and orderly traffic flow,0.6400030540055965,"Intersections with traffic signals and visible lane markings, though traffic appears congested",0.3935008540785767,Road segments without traffic signals but with well-defined lanes and moderate traffic,0.15462582329109437,straight road section with no traffic control devices and poor visibility due to construction,0.06864244222367559,0.06864244222367559,0.6400030540055965,0.3141930433997358,0.2225975557574623
000250,4,What type of collision is shown in the video?,Accident Type,A head-on collision between ego-car and a car performing a lane-changing maneuver.,success,,4.438180685043335,side-swipe collision between the ego-car and a vehicle merging from the right lane.,0.28483019039213486,T-bone collision involving the ego-car and a car making a left turn across traffic.,0.20474993443468742,rear-end collision caused by the ego-car failing to maintain a safe distance.,0.13363703216699208,frontal collision where the ego-car strikes a stationary vehicle at an intersection.,0.1603954000115807,0.13363703216699208,0.28483019039213486,0.19590313925134875,0.057280349699901166
000250,5,What was the primary and most direct cause of this accident?,Accident Cause,The oncoming SUV lost concentration and failed to noticing oncoming vehicles when turning,success,,5.361597061157227,"The SUV made a sudden turn without signaling, causing the oncoming vehicle to swerve",0.20017322929674805,The driver of the sedan failed to maintain a safe distance and collided with the SUV,0.11798365782843451,The accident occurred because the SUV entered the intersection while the traffic light was red,0.02900113306746621,"The pedestrian crossing the street distracted the SUV driver, leading to the collision",0.029727984757763896,0.02900113306746621,0.20017322929674805,0.09422150123760316,0.07106954139564588
000250,6,What action would have most effectively prevented this collision?,Accident Prevention,The oncoming minivan waits for a safe and adequate gap in traffic before attempting to change lanes.,success,,7.886089086532593,The oncoming minivan checks the blind spot but fails to yield to traffic in the adjacent lane.,0.2083432075653215,The driver of the black SUV maintains a steady speed and avoids sudden braking.,0,The minivan accelerates quickly to merge into the lane before the gap closes.,0.158178790498321,The driver of the gray sedan signals their intention to turn left before entering the intersection.,0,0,0.2083432075653215,0.09163049951591062,0.0933311686093895
000255,1,What are the prevailing weather and road conditions shown in the video?,Weather & Light,"Snowy daytime with overcast skies, and a wet road surface, and reduced lighting,",success,,4.926916837692261,"Sunny daytime with clear skies, and a dry road surface, and good visibility",0.22697248725937474,"Snowy nighttime with dark skies, and a icy road surface, and low lighting",0.3626489233404921,"Partly cloudy daytime with snow on the ground, and a dry road surface, and moderate lighting",0.20945863257423294,"Rainy daytime with overcast skies, and a wet road surface, and reduced lighting",0.8034345698950145,0.20945863257423294,0.8034345698950145,0.4006286532672786,0.23999870164230386
000255,2,Which description accurately represents the traffic environment visible in the video?,Traffic Environment,"A suburban road in a residential area, with trees and houses nalongside the road.",success,,4.511711120605469,winter road in a mixed-use area featuring both residential houses and industrial structures,0.3785204877389606,snowy urban street with tram tracks and commercial buildings alongside the road,0.1213471192842771,rural highway surrounded by open fields and sparse vegetation,0,"city intersection with traffic lights, pedestrians, and multi-story apartment buildings",0,0,0.3785204877389606,0.12496690175580942,0.15454447325846749
000255,3,What is the configuration of the road on which the accident occurs?,Road Configuration,"A two-way straight, narrow road with vehicle lanes running parallel to tram tracks.mixed vehicle traffic, and a pedestrian crossing.",success,,8.255163669586182,"two-way road with tram tracks on the side and a pedestrian crossing, but with vehicle lanes running perpendicular to the tram tracks.",0.6220005174140598,"one-way road with mixed traffic and tram tracks embedded in the center of the roadway, without any pedestrian crossings.",0.32989638015489897,"two-way straight road with tram tracks adjacent to the vehicle lanes and a pedestrian crossing, but with only single-direction vehicle flow.",0.5348454995238643,"narrow road with parallel tram tracks and mixed vehicle traffic, but lacking any pedestrian crossing signs or markings.",0.6012109559938845,0.32989638015489897,0.6220005174140598,0.5219883382716769,0.11548082752579522
000255,4,Which term best classifies the type of collision that takes place?,Accident Type,ear-end collision,success,,3.6671125888824463,rear-end collision caused by icy road conditions,0.2642547753513025,side-impact collision,0.14957479719137193,collision involving a long vehicle and a passenger car,0.07247066083908907,head-on collision between two vehicles,0.111026117541956,0.07247066083908907,0.2642547753513025,0.14933158773092986,0.07173267967380745
000255,5,What is the primary contributing factor to this collision?,Accident Cause,The ego-vehicle following the truck too closely for the snowy and wet road conditions.,success,,4.81049370765686,The ego-vehicle was following the truck at a safe distance but failed to react to the sudden deceleration.,0.24346397499964487,The road conditions caused the truck to lose control and veer into the ego-vehicle's lane.,0.3235339119080023,The truck suddenly braking without warning on the slippery road.,0.14691709050088228,The collision occurred because the ego-vehicle was unable to stop in time due to poor traction.,0.09620631473098112,0.09620631473098112,0.3235339119080023,0.20253032303487767,0.08762856092341721
000255,6,Which of the following actions would have been most effective in preventing this accident?,Accident Prevention,The ego car increases the following distance from the blue truck to account for the slippery road.,success,,4.313499450683594,The ego car reduces speed gradually while maintaining a steady following distance.,0.27507047057635026,The ego car increases speed to maintain a safe distance from the blue truck on the slippery road.,0.6211505207327367,"The blue truck suddenly brakes, causing the ego car to collide due to insufficient reaction time.",0.16885773372578128,The driver of the blue truck should have signaled earlier to alert the ego car of braking intentions.,0.18037494407243235,0.16885773372578128,0.6211505207327367,0.31136341727682515,0.1835422821889927
000258,1,"Based on the visual evidence in the video, what are the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with an overcast sky and a dry road surface.,success,,3.8304646015167236,Daytime with a clear sky and wet road surface,0.49487028422309853,Nighttime with an overcast sky and dry road surface,0.7019949386450774,Daytime with an overcast sky and wet road surface,0.7529701122254188,Early morning with foggy conditions and a dry road surface,0.2801743460769949,0.2801743460769949,0.7529701122254188,0.5575024202926474,0.18702897614149866
000258,2,Which of the following best describes the traffic environment where the accident occurs?,Traffic Environment,Moderate traffic on a multi-lane main road with vehicles parked on the right shoulder.,success,,4.58320951461792,Heavy traffic on a two-lane road with no parked vehicles visible on the side,0.3258177163114722,Light traffic on a multi-lane highway with vehicles parked on both sides of the road,0.3978972574492634,Moderate traffic on a single-lane road with vehicles stopped on the left shoulder,0.45048792357158657,Low traffic on a wide main road with no vehicles parked along the roadside,0.34488961087643055,0.3258177163114722,0.45048792357158657,0.3797731270521882,0.048623843426897614
000258,3,What is the configuration of the road section where the black car loses control?,Road Configuration,A straight and relatively flat multi-lane road.,success,,20.71579074859619,multi-lane road with a pedestrian crossing and traffic signals.,0.3043802759846843,curved road with a sharp bend and reduced visibility.,0.04979745337987806,narrow two-lane road with oncoming traffic in the same direction.,0.1668043735193496,straight road with a slight incline and multiple lanes of traffic.,0.19074849699696791,0.04979745337987806,0.3043802759846843,0.17793264997021999,0.09040978265890175
000258,4,How can the accident involving the black sedan be best classified?,Accident Type,A rear-end collision where the ego vehicle struck the vehicle ahead due to the front car's sudden braking.,success,,7.266910791397095,side-swipe collision where the ego vehicle drifted into the adjacent lane and struck the black sedan laterally.,0.23374478766405166,"rear-end collision caused by the black sedan suddenly braking, leading to the ego vehicle colliding from behind.",0.4095576041397628,frontal impact where the black sedan accelerated rapidly into the path of the ego vehicle.,0.10391944170274746,T-bone collision occurring at an intersection when the black sedan failed to yield to the ego vehicle.,0.14852007495986602,0.10391944170274746,0.4095576041397628,0.223935477116607,0.11687934831797762
000258,5,What is the most direct and observable cause for the black sedan's loss of control?,Accident Cause,"The vehicle ahead braked suddenly, and the ego vehicle failed to maintain a safe following distance, resulting in insufficient braking distance.",success,,11.61939287185669,"The vehicle ahead braked suddenly, but the ego vehicle's braking system failed, leading to loss of control.",0.48463687248388715,"The black sedan swerved to avoid a bus that changed lanes unexpectedly, causing it to lose control.",0,"The ego vehicle was following too closely and attempted to brake sharply, which caused the black sedan to skid.",0.16773515415830653,"The black sedan lost control due to wet road conditions, even though the vehicle ahead did not brake abruptly.",0.09989587425329438,0,0.48463687248388715,0.18806697522387203,0.18132182516514553
000258,6,Which action by the driver of the black sedan would have been the most effective measure to prevent this accident?,Accident Prevention,Maintaining a greater following distance from the vehicle ahead to allow sufficient braking distance.,success,,4.99361515045166,Assuming the vehicle ahead would maintain a safe distance and proceeding without adjusting following space.,0.29891032032223075,Applying the brakes more abruptly to alert the vehicle ahead of the driver’s intentions.,0.061823586125055674,Reducing speed only after noticing the vehicle ahead suddenly slowed down.,0.06725280444274712,Using the horn and flashing lights to warn the vehicle ahead before braking.,0.15468115680464967,0.061823586125055674,0.29891032032223075,0.14566696692367082,0.09584267624781322
000264,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,The incident occurred during the daytime under gloomy skies with decresed light.,success,,6.367680072784424,The incident occurred during the evening with clear skies and bright lighting.,0.26715969895460445,The incident occurred in the morning with light rain and moderate visibility.,0.2763694120562702,The incident took place at night under overcast conditions with reduced visibility.,0.040243308100276785,The incident happened during the daytime with sunny weather and strong sunlight.,0.16832782449132916,0.040243308100276785,0.2763694120562702,0.18802506090062016,0.09525550233969846
000264,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,Suburban or rural area with tress and decentralized buildings scattered far away.,success,,4.291351079940796,Urban area with dense traffic and multiple intersections,0.1037154024889786,narrow residential street lined with parked cars and sidewalks,0,Highway environment with multiple lanes and high-speed traffic flow,0,An open rural road with no visible buildings or trees along the sides,0.18389205360144967,0,0.18389205360144967,0.07190186402260706,0.07728787080051333
000264,3,What is the configuration of the road where the accident takes place?,Road Configuration,"A two-way curved road in moderate traffic, with at least two lanes in each direction, vehicles merging from the right.",success,,6.969982385635376,straight two-lane road with light traffic and no visible merging vehicles,0.25647088457669664,"two-way road with a sharp curve and only one lane in each direction, with cars merging from the left",0.307954723019988,"divided roadway with moderate traffic, but vehicles merging from the opposite direction into the flow",0.33626975898610567,multi-lane highway with heavy traffic and vehicles entering from the left,0.10688685372354924,0.10688685372354924,0.33626975898610567,0.2518955550765849,0.08847329216209905
000264,4,How can the type of accident seen in the video be most accurately classified?,Accident Type,A series of side-impact accidents involving four vehicles,success,,4.876811981201172,rear-end collision involving multiple vehicles on a curved road,0.2380400391926584,T-bone collision between two cars at an intersection,0,chain-reaction accident caused by a vehicle swerving to avoid debris,0,single-vehicle rollover incident due to loss of control on a wet surface,0,0,0.2380400391926584,0.0595100097981646,0.10307436052934281
000264,5,What was the primary contributing factor from Participant B (the green MPV) that led to the crash?,Accident Cause,The light-colored car abruptly entered the main lanes of traffic from the shoulder without yielding.,success,,6.308494329452515,The light-colored car was hit by the green MPV after it had already entered the lane.,0.35191921863408704,The driver of the green MPV did not notice the light-colored car entering the road from the shoulder.,0.2741538730012733,The green MPV failed to maintain a safe following distance behind the vehicle ahead.,0,The green MPV attempted to merge into traffic but was forced to stop abruptly due to sudden braking.,0.1752949076982939,0,0.35191921863408704,0.20034199983341355,0.13151817327043827
000264,6,What critical action could have prevented this collision?,Accident Prevention,The maneuvering car waits the shoulder until the main road was clear of traffic before attempting the maneuver.,success,,9.791382789611816,The car on the main road should have yielded to the vehicle entering from the side road.,0.2657175489361432,The vehicle on the main road should have slowed down to avoid hitting the merging car.,0.1829043019015988,The maneuvering car should have signaled its intent earlier to alert other drivers.,0.14457403938513605,The driver could have prevented the collision by accelerating quickly to enter the lane before traffic arrived.,0.08072221473117552,0.08072221473117552,0.2657175489361432,0.16847952623851337,0.0669629099497775
000267,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,The incident occurred during the daytime under overcast skies with good visibility.,success,,9.654320001602173,The incident occurred during the evening under clear skies with moderate visibility.,0.3237857242792988,The incident happened during the daytime with partly cloudy skies and slightly reduced visibility due to fog.,0.28255734441072944,The incident occurred in the morning under bright sunlight with excellent visibility.,0.20377589602744514,The incident took place at night with heavy rain reducing visibility significantly.,0.08314302795515184,0.08314302795515184,0.3237857242792988,0.2233154981681563,0.09169784640121828
000267,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,"An urban street through residential zone, with vehicles parked along the right side, narrowing the available road space.",success,,6.512128591537476,"wide urban road with multiple lanes and no parked vehicles, allowing for clear traffic flow.",0.23568047810060597,"residential street with cars parked on both sides, creating a narrow passage for moving vehicles.",0.266579335907108,busy commercial district with frequent pedestrian crossings and heavy traffic congestion.,0,suburban road with low-speed limits and minimal vehicle parking along the roadside.,0.05356625326925559,0,0.266579335907108,0.13895651681924237,0.11428420638212153
000267,3,What is the configuration of the road where the accident takes place?,Road Configuration,"A two-way road with at least two lanes in each direction, separated by a solid white line.",success,,5.596349239349365,one-way road with multiple lanes and a dashed yellow center line,0.3133003613344767,two-way road with a single lane in each direction separated by a broken white line,0.559657054175732,two-way road with two lanes in each direction separated by a double solid yellow line,0.7060945116847395,divided highway with a median barrier and three lanes per direction,0.16140638872460666,0.16140638872460666,0.7060945116847395,0.4351145789798887,0.21136214720830346
000267,4,How can the type of accident seen in the video be most accurately classified?,Accident Type,A loss-of-control incident where a moving vehicle crosses into the opposing lane and strikes merging SUV.,success,,7.76169753074646,loss-of-control incident where a merging SUV crosses into the wrong lane and strikes an oncoming vehicle.,0.7021646240062659,rear-end collision caused by a vehicle failing to maintain safe distance while following a merging SUV.,0.14920678163373344,sideswipe incident where two vehicles in the same lane make lateral contact during lane changes.,0.18085845984773344,T-bone collision resulting from a vehicle entering the intersection without yielding to traffic.,0.0463997902445911,0.0463997902445911,0.7021646240062659,0.269657413933081,0.2546075717492931
000267,5,"Based on the silver car's sudden and sharp turn, what is the most likely direct cause of the accident?",Accident Cause,"A catastrophic mechanical failure (e.g., tire blowout, steering linkage failure) or a sudden medical emergency affecting the driver.",success,,7.264977931976318,sudden loss of traction due to wet road conditions causing the silver car to skid and veer off course.,0.05474799958931877,The driver of the silver car attempted an emergency lane change to avoid a collision with a vehicle in front.,0.1062052145258475,The silver car's abrupt turn was caused by a malfunctioning brake system leading to unintended acceleration.,0,"The driver reacted to a pedestrian stepping into the roadway, prompting a sharp steering maneuver.",0.10552793170169031,0,0.1062052145258475,0.06662028645421414,0.0437606705609722
000267,6,"Considering the most probable root cause of this type of abrupt loss of control, what is a primary measure for prevention?",Accident Prevention,"Conducting regular vehicle maintenance with a focus on tires, suspension, and steering components.",success,,9.217716932296753,Implementing advanced driver-assistance systems to detect and respond to sudden vehicle movements.,0.0740719497390382,Ensuring proper tire inflation and alignment to improve handling during high-speed maneuvers.,0,Maintaining consistent speed and avoiding abrupt steering inputs when approaching intersections.,0.07840631651480719,Installing additional safety features such as electronic stability control and anti-lock braking systems.,0,0,0.07840631651480719,0.03811956656346135,0.038150356445314136
000276,1,"Based on the visual evidence in the video, what were the prevailing weather and lighting conditions when the accident occurred?",Weather & Light,"Daylight with a cloudy sky, good visibility, and a dry road surface.",success,,5.2044172286987305,"Daylight with a clear sky, good visibility, and a wet road surface.",0.6154898773269591,"Dusk with partial cloud cover, moderate visibility, and a dry road surface.",0.250664751942407,"Daylight with a cloudy sky, reduced visibility due to fog, and a dry road surface.",0.6753421580200537,"Nighttime with streetlights illuminating the road, moderate visibility, and a dry pavement.",0.182724242447163,0.182724242447163,0.6753421580200537,0.43105525743414574,0.21673788679468683
000276,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane urban thoroughfare with few tall buildings scatter around.,success,,4.944314241409302,narrow residential street with frequent pedestrian crossings and low-speed zones.,0,busy highway with multiple lanes and high-speed traffic flow.,0,suburban road with scattered houses and limited vehicle density.,0,city center avenue lined with dense commercial buildings and heavy foot traffic.,0.08275610021273676,0,0.08275610021273676,0.02068902505318419,0.03583444255118041
