video_id,question_id,question,category,correct_answer,status,error,elapsed_time,option_1,option_1_similarity,option_2,option_2_similarity,option_3,option_3_similarity,min_similarity,max_similarity,mean_similarity,std_similarity
000300,1,What were the primary weather and lighting conditions that posed a significant hazard at the time of the accident?,Weather & Light,A foggy day with snow and severe sun glare directly facing the drivers.,success,,4.758141756057739,clear day with light rain and moderate sunlight from the side,0.09709725545237845,snowy night with heavy fog and limited visibility due to streetlights,0,sunny morning with scattered clouds and minimal glare from the sun,0.18389205360144967,0,0.18389205360144967,0.09366310301794271,0.07511287904057827
000300,2,Which of the following best describes the traffic environment where the collision occurred?,Traffic Environment,A signalized urban intersection with pedestrains lane and apartments at the corner.,success,,5.829522609710693,residential street with no traffic signals and parked cars along both sides,0,roundabout in a suburban area with a pharmacy and pedestrian crossing,0,four-way intersection without traffic lights but with apartment buildings nearby,0.10328997400501537,0,0.10328997400501537,0.03442999133500512,0.04869136069835239
000300,3,"Based on the video, what is the configuration of the road at the accident site?",Road Configuration,"A multi-lane, two-way road crossing at a signalized intersection, with pedestrians present on the sidewalks.",success,,5.654192924499512,"single-lane, one-way road with a crosswalk at an unsignalized intersection, and no pedestrians visible.",0.33844949249366174,"two-lane, one-way road crossing at a roundabout, with cyclists present on the bike lane.",0.4568923376543171,"multi-lane, two-way road with a signalized intersection, but no pedestrians are seen on the sidewalks.",0.7679840324377479,0.33844949249366174,0.7679840324377479,0.5211086208619089,0.1811404216310147
000300,4,What type of collision occurred between the two vehicles?,Accident Type,"A side-impact (T-bone) collision, where the front white car hit a oncoming car.",success,,4.618623971939087,"rear-end collision, where the white car struck the vehicle in front of it.",0.29834238305195027,"head-on collision, where two vehicles moving toward each other made frontal contact.",0.044149025605059275,"side-impact collision, where the oncoming car hit the white car from the side.",0.9030940903823246,0.044149025605059275,0.9030940903823246,0.41519516634644466,0.3602661847385048
000300,5,What was the primary and most direct cause of this accident?,Accident Cause,The white car failed to yield the right-of-way to oncoming traffic while making a left turn.,success,,5.4071879386901855,"The white car made a left turn without signaling, causing the collision.",0.27377613550419,The driver of the white car did not check for traffic before initiating the turn.,0.26471921606656423,"The oncoming vehicle failed to stop at the intersection, leading to the accident.",0.1950350441360988,0.1950350441360988,0.27377613550419,0.24451013190228435,0.03517902006905757
000300,6,What action could have most effectively prevented this collision?,Accident Prevention,The white car should stay calm and drive carefully while in intersection area.,success,,4.5176708698272705,The white car should have signaled left before entering the intersection.,0.21735903497904405,The white car should have accelerated quickly to avoid the other vehicle.,0.12432400733700773,The intersection should have been closed to prevent any traffic movement.,0.08621804040364907,0.08621804040364907,0.21735903497904405,0.14263369423990027,0.05508129501271982
000306,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,"It was daytime with clear skies, bright sunlight, and dry road surfaces.",success,,4.230384826660156,"It was daytime with clear skies, but the road surface was wet from recent rain.",0.3564402529689239,"It was early morning with low sunlight, and the road was dry under clear skies.",0.45048661436716636,"The weather was overcast with diffused lighting, and there was light fog reducing visibility.",0,0,0.45048661436716636,0.26897562244536344,0.19403108621294893
000306,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A wide multi-lane urban arterial road with moderate traffic and commercial buildings.,success,,4.904614686965942,"multi-lane urban road with moderate traffic, but primarily residential buildings on both sides.",0.6092094292813012,narrow residential street with low traffic and single-family homes.,0.03411850283164087,busy highway with high-speed traffic and limited access points.,0.03242865037410819,0.03242865037410819,0.6092094292813012,0.22525219416235007,0.2714996411298723
000306,3,What is the configuration of the road on which the ego-vehicle is traveling?,Road Configuration,"A straight, multi-lane, two-way road divided by a double solid line, with many vehicles parked on the roadside.",success,,5.213822364807129,"straight, single-lane road with a dashed center line and no parked vehicles on the sides.",0.36086839030492057,"curved, multi-lane road divided by a solid yellow line, with several cars driving in the opposite direction.",0.3292055362503078,"straight, two-way road with a double solid line and vehicles parked on only one side.",0.7713338612423888,0.3292055362503078,0.7713338612423888,0.4871359292658724,0.2013735872890938
000306,4,What type of collision does the ego-vehicle experience?,Accident Type,A rear-end collision with the vehicle that towads the opposing lane.,success,,4.631845474243164,side-swipe collision with a vehicle changing lanes from the adjacent lane.,0.20761613627947334,head-on collision caused by the ego-vehicle crossing into the opposing lane.,0.3468186375492993,rear-end collision with a stationary vehicle that was parked on the side of the road.,0.4100713878288469,0.20761613627947334,0.4100713878288469,0.3215020538858732,0.08456843097464709
000306,5,What is the primary factor that led to the collision with the ego-vehicle?",Accident Cause,"The The white car in front performed a very dangerous U-turn, crossing multiple lanes",success,,4.131921052932739,The white car performed a U-turn but did not cross any lanes,0.5350325954963344,The white car suddenly accelerated and cut into the ego-vehicle's lane,0.1540794803446665,The ego-vehicle failed to maintain a safe distance from the vehicle ahead,0,0,0.5350325954963344,0.22970402528033365,0.22487666754383556
000306,6,What was the most viable action to prevent this specific incident?,Accident Prevention,"The white car should not make a U-turn here. It should make a U-turn in the leftmost lane, not on the solid yellow line.",success,,4.740913152694702,The white car should have signaled earlier before starting the U-turn to alert other drivers.,0.1575894576802275,The driver of the white car should have waited for oncoming traffic to pass before initiating the turn.,0.14962062056256992,The white car could have avoided the incident by turning right instead of making a U-turn in that location.,0.13633967959324425,0.13633967959324425,0.1575894576802275,0.14784991927868055,0.00876507480341094
000311,1,"Based on the video, what were the prevailing weather and lighting conditions when the accident occurred?",Weather & Light,It was daytime with cloudy skies and good visibility.,success,,4.33853554725647,It was daytime with clear skies and moderate visibility.,0.40015788719770873,It was daytime with cloudy skies but limited visibility due to fog.,0.560501027360018,It was nighttime with overcast conditions and poor visibility.,0.0941272415581496,0.0941272415581496,0.560501027360018,0.3515953853719587,0.1934681101344159
000311,2,Which of the following best describes the traffic environment where the collision happened?,Traffic Environment,An urban or suburban main road with commercial buildings alongside.,success,,5.000901460647583,rural road surrounded by open fields and few buildings,0.23173052777833508,residential street with low-speed limits and no commercial activity,0.10344881224971869,highway with multiple lanes and limited access points,0,0,0.23173052777833508,0.11172644667601793,0.09478448818197353
000311,3,What is the configuration of the road in the direction the camera-equipped vehicle is traveling?,Road Configuration,A multi-lane road with at least two lanes for the direction of travel.,success,,4.190351486206055,single-lane road with no designated lanes for the direction of travel.,0.6046258436956511,two-lane road with one lane for each direction of travel.,0.7028526089997107,divided highway with separate lanes for opposing traffic directions.,0.0980847117825557,0.0980847117825557,0.7028526089997107,0.46852105482597245,0.264989858348151
000311,4,Which of the following accurately describes the type of collision that occurred?,Accident Type,A side-impact collision resulting from the silver car making an abrupt turn across lanes.,success,,5.090147495269775,head-on collision resulting from the silver car crossing into the opposite lane.,0.25093921260413926,side-impact collision initiated by the silver car attempting to merge into traffic.,0.25093921260413926,T-bone collision occurring when the silver car made an illegal U-turn across lanes.,0.3864223516105934,0.25093921260413926,0.3864223516105934,0.296100258939624,0.06386736421860226
000311,5,What was the direct and primary cause of this accident?,Accident Cause,The driver of the silver car executed a sudden and improper right turn from the far-left lane without signaling.,success,,5.636924505233765,The driver of the silver car failed to yield to oncoming traffic while making a left turn from the right lane.,0.3736430187445656,"The driver of the silver car initiated a right turn from the far-left lane, but only after the other vehicle had already begun to pass.",0.46867044443483996,The collision occurred because the silver car was traveling at an excessive speed in a residential area.,0.08373170852741839,0.08373170852741839,0.46867044443483996,0.30868172390227466,0.16372626539683283
000311,6,"Which of the following actions by the silver car's driver would have been the correct and safe way to make the turn, thereby preventing the accident?",Accident Prevention,Planning ahead by signaling and safely changing lanes one by one to the rightmost lane before initiating the turn.,success,,5.006489038467407,Signaling and moving directly into the rightmost lane without checking blind spots or yielding.,0.23160184903528022,Accelerating quickly to reach the turn lane before other vehicles could react.,0.12122323963802206,Initiating the turn only after seeing that no other vehicles were approaching from the side.,0.18749408796487793,0.12122323963802206,0.23160184903528022,0.18010639221272676,0.045363663061330536
000317,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Bright daylight with significant sun glare reflecting off wet patches on the road.,success,,5.330410480499268,Overcast skies with light rain reducing visibility on the road.,0.0940329619832917,Bright sunlight with dry pavement causing minimal glare.,0.1880659239665834,Partially cloudy conditions with wet roads due to recent rainfall.,0.09153196765066719,0.09153196765066719,0.1880659239665834,0.12454361786684742,0.04492865657413146
000317,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,"An urban street with buildings, sidewalks, and vehicles parked on the side.",success,,4.38998818397522,suburban road with wide lanes and minimal parked vehicles,0.21035745018144034,highway with multiple lanes and no visible buildings nearby,0.1297028136722626,"residential neighborhood with houses, driveways, and a few parked cars",0.08816050607812992,0.08816050607812992,0.21035745018144034,0.14274025664394427,0.05073134781360063
000317,3,What is the configuration of the road where the collision occurs?,Road Configuration,A two-way street with a single lane in each direction and roadside parking.,success,,4.712998628616333,one-way street with two lanes and no roadside parking,0.5814973182622787,two-way street with a single lane in each direction but no parked vehicles,0.5899686676127172,two-way street with two lanes in each direction and roadside parking,0.7000688657989003,0.5814973182622787,0.7000688657989003,0.6238449505579654,0.054009288589693616
000317,4,How would you classify the type of accident that occurred?,Accident Type,A collision that occurred while the ego vehicle was overtaking and the front car suddenly changed lanes.,success,,6.079331874847412,collision that occurred when the ego vehicle was being overtaken by another car from the left lane.,0.34943381018241226,rear-end collision caused by the ego vehicle failing to maintain a safe distance from the car ahead.,0.16042392365416536,side-swipe incident where the ego vehicle collided with a parked car while turning into a parking space.,0.10545871514434302,0.10545871514434302,0.34943381018241226,0.2051054829936402,0.10449335882713309
000317,5,What was the primary cause of this accident?,Accident Cause,The front vehicle suddenly changed lanes without signaling while the ego vehicle was attempting to overtake.,success,,7.303343296051025,The front vehicle braked suddenly due to the ego vehicle's aggressive overtaking maneuver.,0.28504966429412293,The ego vehicle failed to maintain a safe distance while following the front vehicle.,0.17594410820470394,The accident occurred because the ego vehicle was speeding and unable to stop in time.,0.10292599462917698,0.10292599462917698,0.28504966429412293,0.18797325570933462,0.07483663565982777
000317,6,Which of the following actions by a driver would have been most effective in preventing this accident?,Accident Prevention,The front vehicle should have checked mirrors and signaled before changing lanes.,success,,4.6572465896606445,The driver should have checked mirrors and signaled after completing the lane change.,0.387316524557512,The rear vehicle should have maintained a greater following distance to allow for sudden stops.,0.05441292191538239,The front vehicle should have accelerated quickly to avoid being hit from behind.,0.07392208073195504,0.05441292191538239,0.387316524557512,0.17188384240161647,0.15254197722833515
000339,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,"Daytime, with clear skies, good visibility, and dry road surfaces.",success,,7.6515796184539795,"Daytime, with partly cloudy skies and moderate visibility due to light haze",0.22675281457593655,"Daytime, with clear skies and dry road surfaces, but reduced visibility due to glare from the sun",0.6543125764976271,"Nighttime, with clear skies and bright artificial lighting from street lamps",0.13705607150994506,0.13705607150994506,0.6543125764976271,0.3393738208611696,0.22568590456730175
000339,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane highway with moderate traffic flow and vehicles on the shoulder.,success,,4.870605469,two-lane rural road with light traffic and no vehicles on the shoulder,0.3276079311968442,multi-lane highway with heavy traffic congestion and emergency vehicles present,0.41695445838699924,divided highway with moderate traffic flow but no vehicles stopped on the shoulder,0.6538112624281394,0.3276079311968442,0.6538112624281394,0.466124550670661,0.13763581609447054
000339,3,How is the opposing traffic lane separated from the ego vehicle's lane?,Road Configuration,"By a double solid line, indicating that crossing is prohibited.",success,,5.621001482009888,"By a single solid line, indicating that crossing is allowed only when safe.",0.4388573970037968,"By a double solid line, but crossing is permitted during emergencies.",0.49357325951881903,"By a dashed line, allowing vehicles to cross when necessary for lane changes.",0.04563167522534943,0.04563167522534943,0.49357325951881903,0.3260207772493217,0.19951941058962636
000339,4,What type of collision occurs in the video?,Accident Type,"A collision caused by the front vehicle suddenly making a U-turn, blocking the ego vehicle's lane.",success,,5.164156913757324,collision caused by the ego vehicle failing to maintain a safe distance from the vehicle ahead.,0.3249656340466157,collision initiated when the ego vehicle swerves to avoid an obstacle in the lane.,0.2955339924895395,collision due to the front vehicle stopping suddenly for no apparent reason.,0.2571582748314655,0.2571582748314655,0.3249656340466157,0.2925526337892069,0.027762395018059226
000339,5,What is the primary cause of this accident?,Accident Cause,"The front vehicle suddenly made a U-turn across the double solid line without warning, blocking the ego vehicle's lane.",success,,4.58615779876709,"The front vehicle abruptly stopped due to an obstacle in its lane, causing the ego vehicle to collide.",0.2522313389437188,"The front vehicle made a U-turn across the double solid line, but the ego vehicle was already too close to avoid impact.",0.529828500865637,"The ego vehicle failed to maintain a safe distance from the front vehicle, leading to insufficient reaction time.",0.13817394965746532,0.13817394965746532,0.529828500865637,0.3067445964889404,0.16447308453900564
000339,6,"From the perspective of the ego-vehicle driver, what was the most significant challenge in preventing this collision?",Accident Prevention,The front car's sudden U-turn left virtually no time or space for the ego vehicle to react.,success,,4.024679183959961,"The ego vehicle was traveling at a high speed, which limited its ability to stop in time.",0.2462765511536294,The sudden appearance of a pedestrian caused the driver to lose focus and react late.,0.16418436743575293,The front car’s abrupt lane change created a dangerous situation that required immediate braking.,0.07452056790569007,0.07452056790569007,0.2462765511536294,0.16166049549835745,0.07014179397256143
000343,1,"Based on the visual evidence, what were the prevailing weather and road conditions at the time of the incident?",Weather & Light,"Daytime and overcast, with wet road surfaces indicating recent or ongoing rain.",success,,5.769433498382568,"Daytime and clear, with dry road surfaces suggesting no recent precipitation",0.2571471418910108,"Nighttime and overcast, with wet road surfaces indicating recent rain",0.7408212018219814,"Daytime and sunny, with wet road surfaces due to morning dew",0.2762680135979185,0.2571471418910108,0.7408212018219814,0.42474545243697026,0.2236355837006271
000343,2,Which specific element in the immediate traffic environment was the most critical factor in obstructing the driver's view of the hazard?,Traffic Environment,A large blue bus traveling in the adjacent lane to the left of the ego-vehicle.,success,,4.677433490753174,black sedan positioned directly in front of the ego-vehicle in the same lane.,0.2649688164633186,large blue bus that had just completed a left turn into the path of the ego-vehicle.,0.5153578430324494,The wet road surface causing reduced visibility due to glare and reflections.,0,0,0.5153578430324494,0.2601088864985893,0.21042202163463664
000343,3,What is the configuration of the road section where the collision occurred?,Road Configuration,A two-way urban road with at least one lane in each direction; the collision did not occur at a marked crosswalk.,success,,4.743552207946777,one-way urban road with multiple lanes in a single direction; the collision occurred near a pedestrian crossing.,0.28668683328001754,two-way urban road with at least one lane in each direction; the collision occurred at a marked crosswalk.,0.7340434929774589,two-lane rural road with no marked crosswalks; the vehicles were traveling in opposite directions.,0.1922982821057707,0.1922982821057707,0.7340434929774589,0.4043428694544158,0.23629667159710613
000343,4,This type of accident is best classified as which of the following?,Accident Type,A 'ghost-head' or blind-spot pedestrian collision.,success,,4.148745536804199,pedestrian crossing collision due to a driver failing to yield at a marked crosswalk.,0.13849893866648283,rear-end collision caused by sudden braking in wet road conditions.,0.05041269541980942,side-swipe incident involving a vehicle merging into the adjacent lane.,0,0,0.13849893866648283,0.06297054469543074,0.057234975826310146
000343,5,What was the primary and most direct cause of the collision?,Accident Cause,The pedestrian ran across the road from a large blind spot without looking for traffic in the adjacent lane.,success,,4.847541093826294,"The driver failed to maintain a safe distance from the vehicle ahead, leading to a sudden braking maneuver.",0,"The collision occurred because the pedestrian was obscured by the bus, making it impossible for the driver to see them in time.",0.053508333718899896,The driver was distracted by a phone call and did not notice the pedestrian stepping into the road.,0.11938476651620475,0,0.11938476651620475,0.05763103341170155,0.04882573166272029
000343,6,"From the driver's perspective, which defensive driving action would have been the most effective in potentially preventing this specific type of accident?",Accident Prevention,Reducing speed and being prepared to stop when driving alongside a large vehicle that blocks the view of the roadside.,success,,4.655803680419922,Maintaining a safe following distance behind the bus to avoid sudden braking situations.,0,Keeping the vehicle in the center of the lane to improve visibility around large vehicles.,0.1593155834119504,Using high beams to increase visibility when driving alongside a bus on a wet road.,0.14493198732921017,0,0.1593155834119504,0.1014158569137202,0.07195185419999488
000349,1,"Based on the video, what were the weather and lighting conditions when the accident occurred?",Weather & Light,"It was daytime with clear, sunny conditions and a dry road surface.",success,,4.532413959503174,It was daytime with partly cloudy skies and a wet road surface due to recent rain.,0.26578929098504417,"It was daytime with clear skies, but the road was damp from morning dew.",0.3138849757280372,"The weather was sunny and dry, but the lighting was poor due to glare from the sun reflecting off the road.",0.2925592171947177,0.26578929098504417,0.3138849757280372,0.29074449463593305,0.019676866894882166
000349,2,What specific traffic control feature is present at the location of the collision?,Traffic Environment,"Urban street with marked crosswalk with pedestrian crossing signs, and trees along with few low street shops",success,,4.675204753875732,"Urban street with marked crosswalk and traffic lights, but no pedestrian crossing signs visible",0.43851775644898877,"Urban street with unmarked crosswalk and pedestrian crossing signs, surrounded by trees and small shops",0.534258646022802,"Urban street with marked crosswalk and pedestrian crossing signs, but no trees or nearby shops present",0.6679167808050598,0.43851775644898877,0.6679167808050598,0.5468977277589503,0.09407723027466704
000349,3,Which statement accurately describes the road configuration at the accident scene?,Road Configuration,"A straight, multi-lane road at a signalized intersection where at least two lanes traveling in the same direction, with a row of parked cars narrows the road.",success,,4.7378034591674805,"two-way road with a single lane in each direction, featuring a median divider and no parked vehicles along the sides.",0.2052000935104822,"straight, multi-lane road at a signalized intersection with cars parked on both sides, but only one lane traveling in the same direction.",0.746530985797068,"narrow urban street with multiple lanes in one direction, where parked cars are absent and the road is wide open.",0.26685460797006727,0.2052000935104822,0.746530985797068,0.4061952290925392,0.24196644430863407
000349,4,What is the most accurate classification of this accident?,Accident Type,A series of acciental events initiated by a black car crossing the intersection by entering the opposite lane,success,,4.4076831340789795,T-bone collision caused by a pedestrian crossing the road unexpectedly,0.08504756750007136,rear-end collision initiated by a vehicle failing to maintain safe distance,0.07380389668640013,side-impact accident resulting from a car turning left without yielding,0.08144525370939124,0.07380389668640013,0.08504756750007136,0.08009890596528758,0.0046878938076418625
000349,5,What crucial preventive action should have taken?,Accident Cause,The black car tried to overtake the vehicle ahead from the opposite lane.,success,,5.036785364151001,"The vehicle ahead suddenly slowed down, causing the black car to collide.",0.32544159342940515,The black car attempted to overtake from the same lane but misjudged the distance.,0.35802466638159663,The black car failed to yield to the pedestrian crossing the street.,0.08646164870551946,0.08646164870551946,0.35802466638159663,0.2566426361721737,0.12106910019240007
000349,6,How could the driver have most effectively prevented this accident?,Accident Prevention,The on coming black car in the same lane skeeps in original lane and waits the signal.,success,,5.680035829544067,The oncoming black car could have turned left into the cross street to avoid the collision.,0.10378605470083765,The driver should have accelerated quickly to pass the pedestrian before they finished crossing.,0,The oncoming black car should have changed lanes to the right to make space for the pedestrian.,0.1077988760011769,0,0.1077988760011769,0.07052831023400485,0.04989794646439296
000353,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with overcast skies and a dry road surface.,success,,3.6316335201263428,Daytime with clear skies and a wet road surface.,0.507108563481121,Nighttime with overcast skies and a dry road surface.,0.7427635622189233,Daytime with overcast skies and a wet road surface.,0.7396484805429568,0.507108563481121,0.7427635622189233,0.6631735354143337,0.11036192740810524
000353,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,A busy urban arterial road with commercial buildings and mixed vehicle traffic.,success,,3.5433783531188965,residential street with low traffic volume and no commercial buildings,0.2577563064115848,rural highway with minimal vehicle presence and open surroundings,0.09899299883952742,busy intersection in a commercial district with heavy pedestrian activity,0.1745995391269703,0.09899299883952742,0.2577563064115848,0.17711628145936084,0.06483927540095154
000353,3,What is the configuration of the road where the accident takes place?,Road Configuration,"A multi-lane main road with a wide central divider, at an uncontrolled junction or exit.",success,,4.528072118759155,"multi-lane road with a wide central divider, but at a controlled junction with stop signs.",0.5615486366514366,two-way road with no central divider and a controlled intersection featuring traffic signals.,0.18496297006039528,single-lane road with a narrow median and a pedestrian crossing near the accident site.,0.1026403125914809,0.1026403125914809,0.5615486366514366,0.28305063976777095,0.1997750496339099
000353,4,What type of collision occurs between the silver car and the red truck?,Accident Type,A forced-avoidance collision where the silver car's sudden lane change caused the truck to swerve and crash.,success,,4.716619491577148,sideswipe collision caused by the red truck drifting into the adjacent lane while the silver car was stationary.,0.34022010745196285,forced-avoidance collision where the red truck’s sudden swerve led the silver car to change lanes and collide.,0.5986285758652371,rear-end collision where the red truck failed to maintain a safe distance and struck the silver car from behind.,0.12454857453326927,0.12454857453326927,0.5986285758652371,0.35446575261682306,0.19380430975660645
000353,5,What was the primary and most direct cause of this collision?,Accident Cause,"The silver car suddenly changed lanes without checking, cutting into the truck's path and forcing it to swerve.",success,,4.634554147720337,"The truck failed to maintain a safe distance from the car ahead, leading to a rear-end collision.",0.05185685090301786,"The silver car was forced to swerve due to the truck's sudden lane change, causing the accident.",0.1799033777926618,"The driver of the silver car attempted to avoid an obstacle, which led to the collision with the truck.",0.10490005660930993,0.05185685090301786,0.1799033777926618,0.1122200951016632,0.052530406970770924
000353,6,Which action by the silver car's driver would have most effectively prevented this accident?,Accident Prevention,"Checking mirrors and blind spots before changing lanes, and using a turn signal to warn parallel traffic.",success,,4.015269756317139,"Using turn signals and checking mirrors, but only if no other vehicles are visible in the side mirrors.",0.3450688904480863,Maintaining a safe following distance from the vehicle ahead to avoid sudden braking.,0,Accelerating quickly after checking mirrors to complete the lane change before other vehicles react.,0.10592873263382126,0,0.3450688904480863,0.1503325410273025,0.14433042746571054
000358,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with an overcast/cloudy sky.,success,,3.7507801055908203,Daytime with clear skies and bright sunlight.,0.1145123347506905,Nighttime with heavy rain and poor visibility.,0,Daytime with partial sunshine and scattered clouds.,0.1145123347506905,0,0.1145123347506905,0.07634155650046033,0.053981632287811464
000358,2,Which of the following best describes the traffic environment where the accident took place?,Traffic Environment,An urban main road with vehicles parked along the right side.,success,,6.059131622314453,suburban road with no parked vehicles on either side,0.4394787315878769,An urban street with vehicles parked along both sides of the road,0.49955675500555574,busy intersection with traffic signals and crosswalks visible,0,0,0.49955675500555574,0.3130118288644776,0.22268759280100234
000358,3,What is the configuration of the road where the incident occurs?,Road Configuration,"A multi-lane, one-way road with an advance warning sign for a pedestrian crossing.",success,,9.894396305084229,"two-lane, bidirectional road with a pedestrian crossing sign located at the intersection.",0.3594396814378186,"multi-lane, two-way road with an advance warning sign for a school zone.",0.6924637732282446,"single-lane, one-way road with a pedestrian crossing sign placed immediately before the crosswalk.",0.38655175407424636,0.3594396814378186,0.6924637732282446,0.47948506958010323,0.15100488353337643
000358,4,What type of accident is depicted in the video?,Accident Type,A rear-end collision where the following vehicle struck the front car that braked suddenly for a pedestrian.,success,,4.609957933425903,rear-end collision caused by the leading vehicle braking abruptly due to a sudden obstacle in the road.,0.22670938654576817,side-swipe collision where the vehicle to the right drifted into the adjacent lane and made contact with the front car.,0.16275232155846345,T-bone collision that occurred when a cross-traffic vehicle failed to yield at an intersection.,0.07239358527396267,0.07239358527396267,0.22670938654576817,0.1539517644593981,0.0633057605829584
000358,5,What was the primary cause of this accident?,Accident Cause,"The following vehicle failed to maintain a safe distance, unable to stop when the front car braked suddenly for a pedestrian.",success,,5.287954568862915,"The front vehicle suddenly braked without any warning, causing the following vehicle to collide.",0.3167892482783903,The following vehicle was distracted by a passenger and failed to notice the pedestrian crossing.,0.24395839646183626,"The accident occurred because the front car stopped abruptly due to a pedestrian, and the following car could not react in time.",0.1905103990814396,0.1905103990814396,0.3167892482783903,0.25041934794055537,0.051755159866009655
000358,6,How could this accident have been most effectively prevented by the driver primarily at fault?,Accident Prevention,"The following vehicle driver should have maintained a safe following distance, allowing sufficient space to stop.",success,,5.021057605743408,The following vehicle could have avoided the collision by braking more aggressively when the lead vehicle slowed.,0.23497295262081316,"The driver should have signaled earlier to indicate a lane change, preventing sudden movements.",0.034176883766574566,The driver should have increased speed to maintain a consistent gap with the vehicle ahead.,0.09143995854854518,0.034176883766574566,0.23497295262081316,0.12019659831197764,0.08445895873022945
000360,1,What are the weather and road surface conditions at the time of the incident?,Weather & Light,Overcast skies during the daytime with a dry road surface.,success,,3.935880422592163,Clear skies during the daytime with a wet road surface.,0.4447071453501946,Overcast skies at night with a dry road surface.,0.7464327120072908,Partly cloudy skies during the daytime with a wet road surface.,0.38063612033506233,0.38063612033506233,0.7464327120072908,0.523925325897516,0.15949592830053844
000360,2,What key traffic surroundings were present at the location of the collision?,Traffic Environment,A rural road with plants and low buildings along the roadside.,success,,3.7786366939544678,busy urban intersection with multiple traffic lights and high-rise buildings.,0.09944222308418894,narrow alleyway surrounded by dense foliage and no visible signage.,0,suburban road with pedestrians crossing and a mix of residential and commercial structures.,0.10574142407424306,0,0.10574142407424306,0.06839454905281067,0.048430573940994946
000360,3,"Based on the video, which statement best describes the road where the accident happened?",Road Configuration,"There is a T-junction on the right and a branch road on the left, several pedestrians waited for a bus at the corner station.",success,,4.781258583068848,"The accident occurred at a T-junction where a vehicle turned right, causing pedestrians to scatter from the bus stop.",0.23677460901067465,"There is a T-junction on the left and a branch road on the right, with people walking along the sidewalk near the station.",0.48568834013132967,"There is a crossroads with two branches on both sides, and several pedestrians are crossing the road in the middle.",0.10978856425488084,0.10978856425488084,0.48568834013132967,0.277417171132295,0.15612820323449667
000360,4,What type of accident is depicted in the video?,Accident Type,A collision between a vehicle and a pedestrian at a designated crosswalk,success,,4.555622100830078,collision between a vehicle and a pedestrian outside a marked crosswalk,0.5427359563854639,pedestrian being struck by a vehicle while running across the road,0.20136271142569412,"vehicle failing to yield to pedestrians at a crosswalk, resulting in a minor scrape",0.17807340816126602,0.17807340816126602,0.5427359563854639,0.30739069199080804,0.1666856182885984
000360,5,What was the primary cause of this accident?,Accident Cause,The dashcam vehicle driver failed to slow down and yield the right-of-way to the pedestrian at the crosswalk.,success,,5.041431188583374,"The pedestrian suddenly stepped into the road without looking, causing the driver to lose control of the vehicle.",0.14685231879640123,"The dashcam vehicle was traveling at a legal speed, so the pedestrian should have waited for a gap in traffic.",0.19612983967478362,The driver attempted to brake but failed to stop in time due to poor road conditions and wet pavement.,0.11770152208892515,0.11770152208892515,0.19612983967478362,0.15356122685337,0.032367754894078504
000360,6,How could the participants in this incident have most effectively prevented this collision?,Accident Prevention,The camera vehicle slows down when approaching the crosswalk and stops for the pedestrian.,success,,4.902539014816284,The camera vehicle could have continued at a steady speed since the pedestrian was not yet on the crosswalk.,0.37172785878228753,The pedestrian should have waited for the traffic light to change before crossing the street.,0.041639683309577076,"The driver should have slowed down and yielded to the pedestrian, but only if the pedestrian had already entered the crosswalk.",0.17847272863999208,0.041639683309577076,0.37172785878228753,0.1972800902439522,0.1354125512021253
000363,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with clear weather and good visibility.,success,,3.438392400741577,Daytime with light rain and reduced visibility,0.2173549631915805,Nighttime with clear weather and good visibility,0.7540122762407948,Daytime with overcast skies and moderate visibility,0.2173549631915805,0.2173549631915805,0.7540122762407948,0.3962407342079853,0.2529826834869675
000363,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A suburban multiple parallel arterial separated by green belts with buildings nearby.,success,,3.7835490703582764,suburban road with a central median and buildings on one side only,0.23219175915728932,residential street with narrow lanes and parked cars on both sides,0,An urban highway with multiple lanes and heavy traffic flow,0.09194602680072483,0,0.23219175915728932,0.10804592865267137,0.09547306211656736
000363,3,What is the configuration of the road where the accident occurred?,Road Configuration,A one-way road with only opposite traffic flow.,success,,3.9568731784820557,two-way road with traffic flowing in both directions.,0.35981250326430514,one-way road with vehicles moving in the same direction.,0.1993642206827908,multi-lane road with separate lanes for incoming and outgoing traffic.,0.1479331208542517,0.1479331208542517,0.35981250326430514,0.2357032816004492,0.09023529865080288
