video_id,question_id,question,category,correct_answer,status,error,elapsed_time,option_1,option_1_similarity,option_2,option_2_similarity,min_similarity,max_similarity,mean_similarity,std_similarity
000300,5,What was the primary and most direct cause of this accident?,Accident Cause,The white car failed to yield the right-of-way to oncoming traffic while making a left turn.,success,,5.4071879386901855,"The white car made a left turn without signaling, causing the collision.",0.27377613550419,The driver of the white car did not check for traffic before initiating the turn.,0.26471921606656423,0.26471921606656423,0.27377613550419,0.2692476757853771,0.004528459718812883
000300,6,What action could have most effectively prevented this collision?,Accident Prevention,The white car should stay calm and drive carefully while in intersection area.,success,,4.5176708698272705,The white car should have signaled left before entering the intersection.,0.21735903497904405,The white car should have accelerated quickly to avoid the other vehicle.,0.12432400733700773,0.12432400733700773,0.21735903497904405,0.1708415211580259,0.04651751382101817
000306,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,"It was daytime with clear skies, bright sunlight, and dry road surfaces.",success,,4.230384826660156,"It was daytime with clear skies, but the road surface was wet from recent rain.",0.3564402529689239,"It was early morning with low sunlight, and the road was dry under clear skies.",0.45048661436716636,0.3564402529689239,0.45048661436716636,0.40346343366804516,0.04702318069912123
000306,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A wide multi-lane urban arterial road with moderate traffic and commercial buildings.,success,,4.904614686965942,"multi-lane urban road with moderate traffic, but primarily residential buildings on both sides.",0.6092094292813012,narrow residential street with low traffic and single-family homes.,0.03411850283164087,0.03411850283164087,0.6092094292813012,0.321663966056471,0.28754546322483016
000306,3,What is the configuration of the road on which the ego-vehicle is traveling?,Road Configuration,"A straight, multi-lane, two-way road divided by a double solid line, with many vehicles parked on the roadside.",success,,5.213822364807129,"straight, single-lane road with a dashed center line and no parked vehicles on the sides.",0.36086839030492057,"curved, multi-lane road divided by a solid yellow line, with several cars driving in the opposite direction.",0.3292055362503078,0.3292055362503078,0.36086839030492057,0.3450369632776142,0.01583142702730639
000306,4,What type of collision does the ego-vehicle experience?,Accident Type,A rear-end collision with the vehicle that towads the opposing lane.,success,,4.631845474243164,side-swipe collision with a vehicle changing lanes from the adjacent lane.,0.20761613627947334,head-on collision caused by the ego-vehicle crossing into the opposing lane.,0.3468186375492993,0.20761613627947334,0.3468186375492993,0.27721738691438635,0.06960125063491299
000306,5,What is the primary factor that led to the collision with the ego-vehicle?",Accident Cause,"The The white car in front performed a very dangerous U-turn, crossing multiple lanes",success,,4.131921052932739,The white car performed a U-turn but did not cross any lanes,0.5350325954963344,The white car suddenly accelerated and cut into the ego-vehicle's lane,0.1540794803446665,0.1540794803446665,0.5350325954963344,0.3445560379205005,0.19047655757583395
000306,6,What was the most viable action to prevent this specific incident?,Accident Prevention,"The white car should not make a U-turn here. It should make a U-turn in the leftmost lane, not on the solid yellow line.",success,,4.740913152694702,The white car should have signaled earlier before starting the U-turn to alert other drivers.,0.1575894576802275,The driver of the white car should have waited for oncoming traffic to pass before initiating the turn.,0.14962062056256992,0.14962062056256992,0.1575894576802275,0.15360503912139872,0.003984418558828792
000311,1,"Based on the video, what were the prevailing weather and lighting conditions when the accident occurred?",Weather & Light,It was daytime with cloudy skies and good visibility.,success,,4.33853554725647,It was daytime with clear skies and moderate visibility.,0.40015788719770873,It was daytime with cloudy skies but limited visibility due to fog.,0.560501027360018,0.40015788719770873,0.560501027360018,0.48032945727886334,0.08017157008115461
000311,2,Which of the following best describes the traffic environment where the collision happened?,Traffic Environment,An urban or suburban main road with commercial buildings alongside.,success,,5.000901460647583,rural road surrounded by open fields and few buildings,0.23173052777833508,residential street with low-speed limits and no commercial activity,0.10344881224971869,0.10344881224971869,0.23173052777833508,0.1675896700140269,0.0641408577643082
000311,3,What is the configuration of the road in the direction the camera-equipped vehicle is traveling?,Road Configuration,A multi-lane road with at least two lanes for the direction of travel.,success,,4.190351486206055,single-lane road with no designated lanes for the direction of travel.,0.6046258436956511,two-lane road with one lane for each direction of travel.,0.7028526089997107,0.6046258436956511,0.7028526089997107,0.6537392263476809,0.0491133826520298
000311,4,Which of the following accurately describes the type of collision that occurred?,Accident Type,A side-impact collision resulting from the silver car making an abrupt turn across lanes.,success,,5.090147495269775,head-on collision resulting from the silver car crossing into the opposite lane.,0.25093921260413926,side-impact collision initiated by the silver car attempting to merge into traffic.,0.25093921260413926,0.25093921260413926,0.25093921260413926,0.25093921260413926,0
000311,5,What was the direct and primary cause of this accident?,Accident Cause,The driver of the silver car executed a sudden and improper right turn from the far-left lane without signaling.,success,,5.636924505233765,The driver of the silver car failed to yield to oncoming traffic while making a left turn from the right lane.,0.3736430187445656,"The driver of the silver car initiated a right turn from the far-left lane, but only after the other vehicle had already begun to pass.",0.46867044443483996,0.3736430187445656,0.46867044443483996,0.4211567315897028,0.04751371284513717
000311,6,"Which of the following actions by the silver car's driver would have been the correct and safe way to make the turn, thereby preventing the accident?",Accident Prevention,Planning ahead by signaling and safely changing lanes one by one to the rightmost lane before initiating the turn.,success,,5.006489038467407,Signaling and moving directly into the rightmost lane without checking blind spots or yielding.,0.23160184903528022,Accelerating quickly to reach the turn lane before other vehicles could react.,0.12122323963802206,0.12122323963802206,0.23160184903528022,0.17641254433665116,0.05518930469862908
000317,1,"Based on the video, what were the prevailing weather and lighting conditions at the time of the incident?",Weather & Light,Bright daylight with significant sun glare reflecting off wet patches on the road.,success,,5.330410480499268,Overcast skies with light rain reducing visibility on the road.,0.0940329619832917,Bright sunlight with dry pavement causing minimal glare.,0.1880659239665834,0.0940329619832917,0.1880659239665834,0.14104944297493754,0.04701648099164585
000317,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,"An urban street with buildings, sidewalks, and vehicles parked on the side.",success,,4.38998818397522,suburban road with wide lanes and minimal parked vehicles,0.21035745018144034,highway with multiple lanes and no visible buildings nearby,0.1297028136722626,0.1297028136722626,0.21035745018144034,0.17003013192685146,0.040327318254588865
000317,3,What is the configuration of the road where the collision occurs?,Road Configuration,A two-way street with a single lane in each direction and roadside parking.,success,,4.712998628616333,one-way street with two lanes and no roadside parking,0.5814973182622787,two-way street with a single lane in each direction but no parked vehicles,0.5899686676127172,0.5814973182622787,0.5899686676127172,0.5857329929374979,0.0042356746752192365
000317,4,How would you classify the type of accident that occurred?,Accident Type,A collision that occurred while the ego vehicle was overtaking and the front car suddenly changed lanes.,success,,6.079331874847412,collision that occurred when the ego vehicle was being overtaken by another car from the left lane.,0.34943381018241226,rear-end collision caused by the ego vehicle failing to maintain a safe distance from the car ahead.,0.16042392365416536,0.16042392365416536,0.34943381018241226,0.2549288669182888,0.09450494326412345
000317,5,What was the primary cause of this accident?,Accident Cause,The front vehicle suddenly changed lanes without signaling while the ego vehicle was attempting to overtake.,success,,7.303343296051025,The front vehicle braked suddenly due to the ego vehicle's aggressive overtaking maneuver.,0.28504966429412293,The ego vehicle failed to maintain a safe distance while following the front vehicle.,0.17594410820470394,0.17594410820470394,0.28504966429412293,0.23049688624941345,0.0545527780447095
000317,6,Which of the following actions by a driver would have been most effective in preventing this accident?,Accident Prevention,The front vehicle should have checked mirrors and signaled before changing lanes.,success,,4.6572465896606445,The driver should have checked mirrors and signaled after completing the lane change.,0.387316524557512,The rear vehicle should have maintained a greater following distance to allow for sudden stops.,0.05441292191538239,0.05441292191538239,0.387316524557512,0.22086472323644718,0.1664518013210648
000339,1,"Based on the video, what were the weather and lighting conditions at the time of the accident?",Weather & Light,"Daytime, with clear skies, good visibility, and dry road surfaces.",success,,7.6515796184539795,"Daytime, with partly cloudy skies and moderate visibility due to light haze",0.22675281457593655,"Daytime, with clear skies and dry road surfaces, but reduced visibility due to glare from the sun",0.6543125764976271,0.22675281457593655,0.6543125764976271,0.4405326955367818,0.21377988096084527
000339,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A multi-lane highway with moderate traffic flow and vehicles on the shoulder.,success,,4.870605469,two-lane rural road with light traffic and no vehicles on the shoulder,0.3276079311968442,multi-lane highway with heavy traffic congestion and emergency vehicles present,0.41695445838699924,0.3276079311968442,0.41695445838699924,0.37228119479192173,0.044673263595077506
000339,3,How is the opposing traffic lane separated from the ego vehicle's lane?,Road Configuration,"By a double solid line, indicating that crossing is prohibited.",success,,5.621001482009888,"By a single solid line, indicating that crossing is allowed only when safe.",0.4388573970037968,"By a double solid line, but crossing is permitted during emergencies.",0.49357325951881903,0.4388573970037968,0.49357325951881903,0.4662153282613079,0.027357931257511126
000339,4,What type of collision occurs in the video?,Accident Type,"A collision caused by the front vehicle suddenly making a U-turn, blocking the ego vehicle's lane.",success,,5.164156913757324,collision caused by the ego vehicle failing to maintain a safe distance from the vehicle ahead.,0.3249656340466157,collision initiated when the ego vehicle swerves to avoid an obstacle in the lane.,0.2955339924895395,0.2955339924895395,0.3249656340466157,0.3102498132680776,0.014715820778538113
000339,5,What is the primary cause of this accident?,Accident Cause,"The front vehicle suddenly made a U-turn across the double solid line without warning, blocking the ego vehicle's lane.",success,,4.58615779876709,"The front vehicle abruptly stopped due to an obstacle in its lane, causing the ego vehicle to collide.",0.2522313389437188,"The front vehicle made a U-turn across the double solid line, but the ego vehicle was already too close to avoid impact.",0.529828500865637,0.2522313389437188,0.529828500865637,0.39102991990467795,0.13879858096095912
000339,6,"From the perspective of the ego-vehicle driver, what was the most significant challenge in preventing this collision?",Accident Prevention,The front car's sudden U-turn left virtually no time or space for the ego vehicle to react.,success,,4.024679183959961,"The ego vehicle was traveling at a high speed, which limited its ability to stop in time.",0.2462765511536294,The sudden appearance of a pedestrian caused the driver to lose focus and react late.,0.16418436743575293,0.16418436743575293,0.2462765511536294,0.20523045929469116,0.04104609185893823
000343,1,"Based on the visual evidence, what were the prevailing weather and road conditions at the time of the incident?",Weather & Light,"Daytime and overcast, with wet road surfaces indicating recent or ongoing rain.",success,,5.769433498382568,"Daytime and clear, with dry road surfaces suggesting no recent precipitation",0.2571471418910108,"Nighttime and overcast, with wet road surfaces indicating recent rain",0.7408212018219814,0.2571471418910108,0.7408212018219814,0.49898417185649613,0.2418370299654853
000343,2,Which specific element in the immediate traffic environment was the most critical factor in obstructing the driver's view of the hazard?,Traffic Environment,A large blue bus traveling in the adjacent lane to the left of the ego-vehicle.,success,,4.677433490753174,black sedan positioned directly in front of the ego-vehicle in the same lane.,0.2649688164633186,large blue bus that had just completed a left turn into the path of the ego-vehicle.,0.5153578430324494,0.2649688164633186,0.5153578430324494,0.390163329747884,0.12519451328456538
000343,3,What is the configuration of the road section where the collision occurred?,Road Configuration,A two-way urban road with at least one lane in each direction; the collision did not occur at a marked crosswalk.,success,,4.743552207946777,one-way urban road with multiple lanes in a single direction; the collision occurred near a pedestrian crossing.,0.28668683328001754,two-way urban road with at least one lane in each direction; the collision occurred at a marked crosswalk.,0.7340434929774589,0.28668683328001754,0.7340434929774589,0.5103651631287383,0.22367832984872066
000343,4,This type of accident is best classified as which of the following?,Accident Type,A 'ghost-head' or blind-spot pedestrian collision.,success,,4.148745536804199,pedestrian crossing collision due to a driver failing to yield at a marked crosswalk.,0.13849893866648283,rear-end collision caused by sudden braking in wet road conditions.,0.05041269541980942,0.05041269541980942,0.13849893866648283,0.09445581704314612,0.044043121623336706
000343,5,What was the primary and most direct cause of the collision?,Accident Cause,The pedestrian ran across the road from a large blind spot without looking for traffic in the adjacent lane.,success,,4.847541093826294,"The driver failed to maintain a safe distance from the vehicle ahead, leading to a sudden braking maneuver.",0,"The collision occurred because the pedestrian was obscured by the bus, making it impossible for the driver to see them in time.",0.053508333718899896,0,0.053508333718899896,0.026754166859449948,0.026754166859449948
000343,6,"From the driver's perspective, which defensive driving action would have been the most effective in potentially preventing this specific type of accident?",Accident Prevention,Reducing speed and being prepared to stop when driving alongside a large vehicle that blocks the view of the roadside.,success,,4.655803680419922,Maintaining a safe following distance behind the bus to avoid sudden braking situations.,0,Keeping the vehicle in the center of the lane to improve visibility around large vehicles.,0.1593155834119504,0,0.1593155834119504,0.0796577917059752,0.0796577917059752
000349,1,"Based on the video, what were the weather and lighting conditions when the accident occurred?",Weather & Light,"It was daytime with clear, sunny conditions and a dry road surface.",success,,4.532413959503174,It was daytime with partly cloudy skies and a wet road surface due to recent rain.,0.26578929098504417,"It was daytime with clear skies, but the road was damp from morning dew.",0.3138849757280372,0.26578929098504417,0.3138849757280372,0.2898371333565407,0.024047842371496514
000349,2,What specific traffic control feature is present at the location of the collision?,Traffic Environment,"Urban street with marked crosswalk with pedestrian crossing signs, and trees along with few low street shops",success,,4.675204753875732,"Urban street with marked crosswalk and traffic lights, but no pedestrian crossing signs visible",0.43851775644898877,"Urban street with unmarked crosswalk and pedestrian crossing signs, surrounded by trees and small shops",0.534258646022802,0.43851775644898877,0.534258646022802,0.48638820123589543,0.047870444786906635
000349,3,Which statement accurately describes the road configuration at the accident scene?,Road Configuration,"A straight, multi-lane road at a signalized intersection where at least two lanes traveling in the same direction, with a row of parked cars narrows the road.",success,,4.7378034591674805,"two-way road with a single lane in each direction, featuring a median divider and no parked vehicles along the sides.",0.2052000935104822,"straight, multi-lane road at a signalized intersection with cars parked on both sides, but only one lane traveling in the same direction.",0.746530985797068,0.2052000935104822,0.746530985797068,0.4758655396537751,0.2706654461432929
000349,4,What is the most accurate classification of this accident?,Accident Type,A series of acciental events initiated by a black car crossing the intersection by entering the opposite lane,success,,4.4076831340789795,T-bone collision caused by a pedestrian crossing the road unexpectedly,0.08504756750007136,rear-end collision initiated by a vehicle failing to maintain safe distance,0.07380389668640013,0.07380389668640013,0.08504756750007136,0.07942573209323575,0.005621835406835619
000349,5,What crucial preventive action should have taken?,Accident Cause,The black car tried to overtake the vehicle ahead from the opposite lane.,success,,5.036785364151001,"The vehicle ahead suddenly slowed down, causing the black car to collide.",0.32544159342940515,The black car attempted to overtake from the same lane but misjudged the distance.,0.35802466638159663,0.32544159342940515,0.35802466638159663,0.34173312990550087,0.01629153647609574
000349,6,How could the driver have most effectively prevented this accident?,Accident Prevention,The on coming black car in the same lane skeeps in original lane and waits the signal.,success,,5.680035829544067,The oncoming black car could have turned left into the cross street to avoid the collision.,0.10378605470083765,The driver should have accelerated quickly to pass the pedestrian before they finished crossing.,0,0,0.10378605470083765,0.05189302735041883,0.05189302735041883
000353,1,"Based on the video, what are the prevailing weather and lighting conditions at the time of the accident?",Weather & Light,Daytime with overcast skies and a dry road surface.,success,,3.6316335201263428,Daytime with clear skies and a wet road surface.,0.507108563481121,Nighttime with overcast skies and a dry road surface.,0.7427635622189233,0.507108563481121,0.7427635622189233,0.6249360628500221,0.11782749936890113
000353,2,Which of the following best describes the traffic environment where the collision occurs?,Traffic Environment,A busy urban arterial road with commercial buildings and mixed vehicle traffic.,success,,3.5433783531188965,residential street with low traffic volume and no commercial buildings,0.2577563064115848,rural highway with minimal vehicle presence and open surroundings,0.09899299883952742,0.09899299883952742,0.2577563064115848,0.17837465262555613,0.0793816537860287
000353,3,What is the configuration of the road where the accident takes place?,Road Configuration,"A multi-lane main road with a wide central divider, at an uncontrolled junction or exit.",success,,4.528072118759155,"multi-lane road with a wide central divider, but at a controlled junction with stop signs.",0.5615486366514366,two-way road with no central divider and a controlled intersection featuring traffic signals.,0.18496297006039528,0.18496297006039528,0.5615486366514366,0.37325580335591596,0.18829283329552066
000353,4,What type of collision occurs between the silver car and the red truck?,Accident Type,A forced-avoidance collision where the silver car's sudden lane change caused the truck to swerve and crash.,success,,4.716619491577148,sideswipe collision caused by the red truck drifting into the adjacent lane while the silver car was stationary.,0.34022010745196285,forced-avoidance collision where the red truck¡¯s sudden swerve led the silver car to change lanes and collide.,0.5986285758652371,0.34022010745196285,0.5986285758652371,0.4694243416586,0.12920423420663713
000353,5,What was the primary and most direct cause of this collision?,Accident Cause,"The silver car suddenly changed lanes without checking, cutting into the truck's path and forcing it to swerve.",success,,4.634554147720337,"The truck failed to maintain a safe distance from the car ahead, leading to a rear-end collision.",0.05185685090301786,"The silver car was forced to swerve due to the truck's sudden lane change, causing the accident.",0.1799033777926618,0.05185685090301786,0.1799033777926618,0.11588011434783983,0.06402326344482197
000353,6,Which action by the silver car's driver would have most effectively prevented this accident?,Accident Prevention,"Checking mirrors and blind spots before changing lanes, and using a turn signal to warn parallel traffic.",success,,4.015269756317139,"Using turn signals and checking mirrors, but only if no other vehicles are visible in the side mirrors.",0.3450688904480863,Maintaining a safe following distance from the vehicle ahead to avoid sudden braking.,0,0,0.3450688904480863,0.17253444522404315,0.17253444522404315
000358,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with an overcast/cloudy sky.,success,,3.7507801055908203,Daytime with clear skies and bright sunlight.,0.1145123347506905,Nighttime with heavy rain and poor visibility.,0,0,0.1145123347506905,0.05725616737534525,0.05725616737534525
000358,2,Which of the following best describes the traffic environment where the accident took place?,Traffic Environment,An urban main road with vehicles parked along the right side.,success,,6.059131622314453,suburban road with no parked vehicles on either side,0.4394787315878769,An urban street with vehicles parked along both sides of the road,0.49955675500555574,0.4394787315878769,0.49955675500555574,0.46951774329671636,0.030039011708839408
000358,3,What is the configuration of the road where the incident occurs?,Road Configuration,"A multi-lane, one-way road with an advance warning sign for a pedestrian crossing.",success,,9.894396305084229,"two-lane, bidirectional road with a pedestrian crossing sign located at the intersection.",0.3594396814378186,"multi-lane, two-way road with an advance warning sign for a school zone.",0.6924637732282446,0.3594396814378186,0.6924637732282446,0.5259517273330316,0.16651204589521298
000358,4,What type of accident is depicted in the video?,Accident Type,A rear-end collision where the following vehicle struck the front car that braked suddenly for a pedestrian.,success,,4.609957933425903,rear-end collision caused by the leading vehicle braking abruptly due to a sudden obstacle in the road.,0.22670938654576817,side-swipe collision where the vehicle to the right drifted into the adjacent lane and made contact with the front car.,0.16275232155846345,0.16275232155846345,0.22670938654576817,0.19473085405211582,0.03197853249365236
000358,5,What was the primary cause of this accident?,Accident Cause,"The following vehicle failed to maintain a safe distance, unable to stop when the front car braked suddenly for a pedestrian.",success,,5.287954568862915,"The front vehicle suddenly braked without any warning, causing the following vehicle to collide.",0.3167892482783903,The following vehicle was distracted by a passenger and failed to notice the pedestrian crossing.,0.24395839646183626,0.24395839646183626,0.3167892482783903,0.28037382237011327,0.03641542590827701
000358,6,How could this accident have been most effectively prevented by the driver primarily at fault?,Accident Prevention,"The following vehicle driver should have maintained a safe following distance, allowing sufficient space to stop.",success,,5.021057605743408,The following vehicle could have avoided the collision by braking more aggressively when the lead vehicle slowed.,0.23497295262081316,"The driver should have signaled earlier to indicate a lane change, preventing sudden movements.",0.034176883766574566,0.034176883766574566,0.23497295262081316,0.13457491819369385,0.10039803442711931
000360,1,What are the weather and road surface conditions at the time of the incident?,Weather & Light,Overcast skies during the daytime with a dry road surface.,success,,3.935880422592163,Clear skies during the daytime with a wet road surface.,0.4447071453501946,Overcast skies at night with a dry road surface.,0.7464327120072908,0.4447071453501946,0.7464327120072908,0.5955699286787427,0.15086278332854808
000360,2,What key traffic surroundings were present at the location of the collision?,Traffic Environment,A rural road with plants and low buildings along the roadside.,success,,3.7786366939544678,busy urban intersection with multiple traffic lights and high-rise buildings.,0.09944222308418894,narrow alleyway surrounded by dense foliage and no visible signage.,0,0,0.09944222308418894,0.04972111154209447,0.04972111154209447
000360,3,"Based on the video, which statement best describes the road where the accident happened?",Road Configuration,"There is a T-junction on the right and a branch road on the left, several pedestrians waited for a bus at the corner station.",success,,4.781258583068848,"The accident occurred at a T-junction where a vehicle turned right, causing pedestrians to scatter from the bus stop.",0.23677460901067465,"There is a T-junction on the left and a branch road on the right, with people walking along the sidewalk near the station.",0.48568834013132967,0.23677460901067465,0.48568834013132967,0.36123147457100213,0.1244568655603275
000360,4,What type of accident is depicted in the video?,Accident Type,A collision between a vehicle and a pedestrian at a designated crosswalk,success,,4.555622100830078,collision between a vehicle and a pedestrian outside a marked crosswalk,0.5427359563854639,pedestrian being struck by a vehicle while running across the road,0.20136271142569412,0.20136271142569412,0.5427359563854639,0.37204933390557904,0.1706866224798849
000360,5,What was the primary cause of this accident?,Accident Cause,The dashcam vehicle driver failed to slow down and yield the right-of-way to the pedestrian at the crosswalk.,success,,5.041431188583374,"The pedestrian suddenly stepped into the road without looking, causing the driver to lose control of the vehicle.",0.14685231879640123,"The dashcam vehicle was traveling at a legal speed, so the pedestrian should have waited for a gap in traffic.",0.19612983967478362,0.14685231879640123,0.19612983967478362,0.17149107923559243,0.024638760439191193
000360,6,How could the participants in this incident have most effectively prevented this collision?,Accident Prevention,The camera vehicle slows down when approaching the crosswalk and stops for the pedestrian.,success,,4.902539014816284,The camera vehicle could have continued at a steady speed since the pedestrian was not yet on the crosswalk.,0.37172785878228753,The pedestrian should have waited for the traffic light to change before crossing the street.,0.041639683309577076,0.041639683309577076,0.37172785878228753,0.2066837710459323,0.16504408773635523
000363,1,"Based on the video, what were the weather and lighting conditions at the time of the incident?",Weather & Light,Daytime with clear weather and good visibility.,success,,3.438392400741577,Daytime with light rain and reduced visibility,0.2173549631915805,Nighttime with clear weather and good visibility,0.7540122762407948,0.2173549631915805,0.7540122762407948,0.4856836197161877,0.26832865652460713
000363,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,A suburban multiple parallel arterial separated by green belts with buildings nearby.,success,,3.7835490703582764,suburban road with a central median and buildings on one side only,0.23219175915728932,residential street with narrow lanes and parked cars on both sides,0,0,0.23219175915728932,0.11609587957864466,0.11609587957864466
000363,3,What is the configuration of the road where the accident occurred?,Road Configuration,A one-way road with only opposite traffic flow.,success,,3.9568731784820557,two-way road with traffic flowing in both directions.,0.35981250326430514,one-way road with vehicles moving in the same direction.,0.1993642206827908,0.1993642206827908,0.35981250326430514,0.27958836197354797,0.08022414129075717
000363,4,What type of collision occurred in the video?,Accident Type,A head-on collision caused by an oncoming vehicle crossing the center line.,success,,4.160789489746094,side-swipe collision caused by a vehicle merging into the lane from the right.,0.25885256387657274,head-on collision due to the driver crossing the center line while attempting to overtake.,0.5445175397510322,0.25885256387657274,0.5445175397510322,0.4016850518138025,0.14283248793722975
000363,5,What was the primary and direct cause of this accident?,Accident Cause,The oncoming silver car suddenly crossed the center line into the ego-vehicle's path.,success,,4.124573707580566,The ego-vehicle failed to maintain a safe distance from the vehicle ahead.,0.2018487117451912,The oncoming silver car crossed the center line due to the ego-vehicle's sudden lane change.,0.6250150971305086,0.2018487117451912,0.6250150971305086,0.41343190443784994,0.2115831926926587
000363,6,Which of the following measures would have been most effective in preventing this specific type of head-on collision?,Accident Prevention,Installing a physical median barrier between the opposing lanes of traffic.,success,,4.073798179626465,Installing additional road signs warning of oncoming traffic.,0.20657994801003074,Implementing speed limits on the roadway to reduce vehicle velocity.,0,0,0.20657994801003074,0.10328997400501537,0.10328997400501537
000369,1,"Based on the video, what were the environmental and lighting conditions when the accident occurred?",Weather & Light,"Nighttime with clear weather, wet roads, and illumination from streetlights.",success,,5.040787935256958,"Nighttime with foggy weather, dry roads, and limited visibility from headlights",0.23202087579015104,"Nighttime with heavy rain, wet roads, and bright headlights from oncoming traffic",0.24728174935631356,0.23202087579015104,0.24728174935631356,0.2396513125732323,0.007630436783081257
000369,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,"A busy urban intersection with multiple lanes, vehicles, and active traffic signals.",success,,4.279435634613037,narrow residential street with low traffic and no visible traffic signals.,0.18847656902008553,highway interchange with multiple ramps and high-speed vehicles.,0.16657737222024538,0.16657737222024538,0.18847656902008553,0.17752697062016545,0.010949598399920074
000369,3,What is the configuration of the junction where the collision takes place?,Road Configuration,"A multi-lane, signal-controlled crossroads (intersection).",success,,3.820338487625122,"single-lane, uncontrolled intersection with stop signs",0.24185909880951162,multi-lane road with signal-controlled access but no cross traffic,0.4995051961929492,0.24185909880951162,0.4995051961929492,0.3706821475012304,0.1288230486917188
000369,4,What is the specific type of collision depicted in the video?,Accident Type,A chain rear-end collision initiated by a yellow bus that lost control.,success,,4.553835153579712,rear-end collision triggered by a red car braking abruptly in front of a line of vehicles.,0.21140203988930414,"chain reaction collision initiated by a pedestrian stepping into the roadway, leading to multiple impacts.",0.21140203988930414,0.21140203988930414,0.21140203988930414,0.21140203988930414,0
000369,5,What was the primary and direct cause of this accident?,Accident Cause,"The yellow bus on the right side lost control and rear-ended the vehicle ahead, causing a chain collision.",success,,4.261697769165039,"The yellow bus lost control due to excessive speed and collided with the vehicle ahead, leading to a multi-vehicle pileup.",0.40480956758589115,"pedestrian stepped into the road, causing the yellow bus to brake abruptly and collide with the vehicle in front.",0.24885711965199453,0.24885711965199453,0.40480956758589115,0.32683334361894284,0.07797622396694831
000369,6,Which action by the silver car's driver would have most effectively prevented this collision?,Accident Prevention,"The bus driver should have maintained proper speed and control, and kept a safe following distance.",success,,4.61499547958374,"The silver car¡¯s driver should have maintained a safe distance while following the bus, but only if the bus was moving slowly.",0.5058897196648166,The silver car's driver should have accelerated quickly to pass the bus before the intersection.,0.10636733153859158,0.10636733153859158,0.5058897196648166,0.30612852560170406,0.1997611940631125
000371,1,"Based on the video, what were the weather and lighting conditions when the accident happened?",Weather & Light,The accident occurred at night with clear weather and good visibility due to streetlights.,success,,4.117995023727417,"The accident happened at night, but the poor lighting from streetlights caused reduced visibility.",0.3216090334279038,"The accident took place at night with clear weather, but visibility was poor due to heavy rain.",0.4153797162109606,0.3216090334279038,0.4153797162109606,0.3684943748194322,0.04688534139152839
000371,2,Which of the following best describes the traffic environment shown in the video?,Traffic Environment,"A busy, multi-lane urban main road with moderate to heavy traffic.",success,,4.460749864578247,"busy urban road with moderate traffic, but primarily consisting of bicycles and motorcycles.",0.4398180340211205,"narrow, two-lane residential street with light traffic and frequent pedestrian crossings.",0.09861884342094576,0.09861884342094576,0.4398180340211205,0.2692184387210331,0.1705995953000874
000371,3,What is the road configuration at the location of the incident?,Road Configuration,A multi-lane road approaching a intersection with a green light,success,,3.828258752822876,single-lane road approaching a pedestrian crossing with a red light,0.3864328379687939,multi-lane road with a roundabout and no traffic signals,0.31035081725371527,0.31035081725371527,0.3864328379687939,0.3483918276112546,0.03804101035753932
000371,4,How would you classify the type of collision?,Accident Type,A rear-end collision where the ego-car hit the back of the SUV.,success,,6.829259872436523,side-impact collision where the ego-car struck the SUV's left side,0.3493980255994359,frontal collision involving the ego-car and an oncoming vehicle,0.21638030881916132,0.21638030881916132,0.3493980255994359,0.2828891672092986,0.06650885839013729
000371,5,What was the primary cause of this accident?,Accident Cause,"The car in front brakes suddenly at the intersection, causing a head-on collision.",success,,4.697768211364746,"The car in front turns left abruptly, causing a side collision.",0.3455521796594203,"The driver fails to maintain a safe distance, resulting in the crash.",0,0,0.3455521796594203,0.17277608982971016,0.17277608982971016
000371,6,What action by the driver of the at-fault vehicle could have most effectively prevented this collision?,Accident Prevention,The driver of the POV car shloud keep a safe distance between the front car.,success,,3.890547275543213,The driver of the POV car should have accelerated to avoid the collision.,0.29010030633911277,The driver of the front car should have maintained a safe distance from the vehicle ahead.,0.46129024824421516,0.29010030633911277,0.46129024824421516,0.37569527729166396,0.0855949709525512
000374,1,"Based on the video, what were the prevailing weather and light conditions when the incident occurred?",Weather & Light,"It was daytime, but overcast and raining, resulting in a wet road surface.",success,,4.395318508148193,"The road was dry despite the overcast sky, and it had just stopped raining.",0.30242522956117046,"It was daytime with clear skies, but the wet road surface made driving conditions slippery.",0.3937589094141153,0.30242522956117046,0.3937589094141153,0.3480920694876429,0.04566683992647241
000374,2,Which of the following best describes the traffic environment where the collision took place?,Traffic Environment,"An urban main road featuring commercial buildings, traffic signals, and a designated crosswalk.",success,,4.247111558914185,"An urban intersection with commercial buildings and a crosswalk, but no visible traffic signals.",0.5488094655931386,"residential street with low-speed limits, houses, and no traffic signals.",0.1111303606812322,0.1111303606812322,0.5488094655931386,0.3299699131371854,0.21883955245595318
